kɔ̱kiɛn	18
riet	18
wër	18
bëë	18
kuɛ	17
miäth	17
nyoth	17
biɛt	17
diw	17
päär	17
ti̱i̱kɛ	17
miem	17
tɛ̈thlɔaac	17
ŋäcni̱	17
rɔm	17
nyuɔ̱th	17
ciëk	17
ŋar	17
kua̱r	17
cɔwdɛ	17
ro̱ŋ	17
luny	17
ɛŋu	17
ni̱n	17
wäl	17
cua	17
kän	17
man	17
gatdä	17
tha̱a̱ŋ	16
gul	16
röm	16
kiɛɛ	16
ŋiääc	16
thi̱nɔ	16
ciɛŋni̱	16
ciaa	16
mään	16
/kän	16
muktäp	16
ruecä	16
ciëmani̱	16
ciɛ	16
duël	16
go̱lä	16
läth	16
nhɔkɛ	16
cup	16
määth	16
i̱di̱	16
bath	16
ken	16
bɛl	16
cuuc	16
käp	16
cukɛ	16
lɔcdä	16
nyooth	15
de̱e̱	15
/kui̱ci̱	15
weni̱	15
rɛwdɛ	15
cärkɛ	15
rɔal	15
kuany	15
guur	15
dɛ	15
muc	15
ŋäcɛ	15
lia̱a̱	15
bakɛ	15
jiɛc	15
no̱o̱ŋɛ	15
pɛ̈l	14
liäŋ	14
ɛtɔ̱	14
nyuɔɔn	14
ga̱th	14
riät	14
jeki̱	14
duel	14
guäthni̱	14
diäl	14
bɛc	14
cuɔ̱p	14
kumɛ	14
lo̱kɛ	14
pɛ̈th	14
bäär	14
gaŋ	14
ŋa̱a̱thä	14
mäni̱	14
thuɔ̱ɔ̱k	14
cuarɛ	14
dia̱	13
nuäär	13
tɔ̱ɔ̱cä	13
watdu	13
tiam	13
wi̱cdu	13
läny	13
yio̱ni̱	13
mɔa	13
guicɛ	13
guut	13
rueec	13
puɔl	13
nöŋ	13
da̱a̱k	13
kɔk	13
nyier	13
ley	13
ŋuɔ̱t	13
la̱tdɛ	13
ruet	13
jiɛɛn	13
jekɛ	13
diɔ̱k	13
pi̱i̱ni̱	13
thiaŋ	13
ja̱ŋdu	13
mi̱eth	13
/ci̱kɛ	12
rɔ̱diɛn	12
tuɔ̱ɔ̱p	12
gua̱ndɔɔni̱	12
jɔak	12
diëëth	12
rial	12
duëli̱	12
ka̱a̱th	12
biaa	12
mëk	12
go̱o̱rɛ	12
/käni̱	12
reep	12
tëkdɛ	12
bɛ̈c	12
gaak	12
thia̱a̱ŋ	12
yɔ̱ŋ	12
kua̱n	12
cäät	12
jëkɛ	12
nyami̱	12
yaŋ	12
dhɔr	12
kua	12
juɔ̱r	12
palä	12
gɔy	12
nɔ̱a̱n	12
jiath	12
lo̱ckiɛn	12
lökɛ	12
ciök	12
lak	12
latɛ	11
/cua̱	11
guɛ̈l	11
ruaac	11
rɛ̈ɛ̈k	11
buar	11
ŋuani̱	11
dɔŋ	11
di̱tni̱	11
tuɔɔkɛ	11
kuɛ̈n	11
lɔ̱ŋ	11
rɛk	11
caari̱	11
kuëndu	11
ca̱ŋda̱a̱r	11
ka	11
mää	11
gath	11
ŋuäni̱	11
länyi̱	11
taap	11
ɛmää	11
wen	11
thuɔk	11
ɛni̱	11
waa	11
guicni̱	11
dɛl	11
kuɛ̈ɛ̈	11
lɔɔcdu	11
diɛɛr	11
teekädu	11
nhɔki̱	11
gak	11
jëk	11
mocɛ	11
rɛc	11
tuk	11
ruët	11
ka̱a̱cni̱	11
cuɔ̱ŋ	11
tɔ̱ɔ̱c	11
kenɛ	11
kään	11
latkɛ	11
pöc	11
däkä	11
jɔw	11
le̱y	11
akɛ	11
ti̱ti̱	11
bɛkɛ	10
läät	10
yuɔ̱th	10
canɛ	10
tëkdiɛn	10
lɛli̱	10
no̱o̱ŋ	10
dupni̱	10
juur	10
wi̱i̱muɔ̱ɔ̱n	10
kɛt	10
bi̱lɛ	10
ŋut	10
ŋieec	10
luakkuɔth	10
diëëthgan	10
luɔtdɛ	10
guɛckɛ	10
duär	10
puc	10
dho̱r	10
lɔr	10
wa̱nɔ	10
dɔ̱ɔ̱r	10
ɣɔ̱ɔ̱k	10
gua̱c	10
kɔni̱	10
tharɛ	10
ciɛŋä	10
tet	10
go̱o̱ri̱	10
guec	10
gaatku	10
gaatkiɛn	10
met	10
ji̱th	10
duɔth	10
dɛy	10
wäär	10
ruacdɛ	10
thieekädu	10
wutni̱	10
kacä	10
käni̱	10
yiëë	10
ŋuaan	10
rieetku	10
liakä	10
pɛlɛ	10
reepɛ	9
ŋäthɛ	9
watdɛ	9
jɔam	9
lɔɔcdɛ	9
ciaaŋdan	9
ciëmani̱kiɛn	9
ti	9
bääl	9
gɔɔyä	9
ɣööŋ	9
ŋa	9
wuutni̱	9
duɔ̱ɔ̱li̱	9
nhökdiɛn	9
da̱ŋrɛw	9
luakuɔth	9
nyur	9
kɔaaŋ	9
ja	9
na̱n	9
yɔɔ	9
ca̱a̱p	9
riali̱	9
go̱rni̱	9
länyni̱	9
ŋic	9
kɛ̈ckɛ̈ɛ̈c	9
diääl	9
pua̱nykiɛn	9
thuŋ	9
pua̱ny	9
ta̱a̱du	9
ciaŋkɛ	9
pith	9
bäny	9
nɛ	9
kual	9
käm	9
nɔ	9
gɔwkɛ	9
deekɛ	9
ciekdu	9
bo̱th	9
nyuuthni̱	9
kuëth	9
yuɔr	9
dhieec	9
mac	9
waŋ	9
pɛlä	9
nɛmɛ	9
ŋäth	9
ciöt	9
nhɔakɛ	9
göörä	9
kärɔa	9
tɛ̈th	9
yiey	8
dera	8
kui̱ci̱	8
bɛɛ	8
dakɛ	8
kääp	8
puth	8
tookɛ	8
puɔ̱ɔ̱nydɛ	8
lieŋ	8
mi̱thni̱	8
rɛɛkɛ	8
gua̱ndɔɔni̱kɔn	8
rɔadɛ	8
ciëëmani̱kiɛn	8
lotrɔ	8
tap	8
rɔ̱ŋ	8
wiäc	8
mɛ̈kɛ	8
ca̱p	8
matɛ	8
ɛgɔa	8
yio̱o̱ni̱	8
keni̱	8
nyuthɛ	8
jɔ̱ɔ̱r	8
rieet	8
cuc	8
teekɛ	8
lɔcdiɛn	8
tuar	8
mieth	8
ja̱a̱l	8
cɔal	8
ta̱a̱dɛ	8
kuothɛ	8
nyi̱r	8
kuiyɛ	8
dial	8
keer	8
thuuk	8
la̱a̱t	8
yop	8
rɛydiɛn	8
teni̱	8
kɔŋ	8
thar	8
ca̱ŋ	8
duäc	8
ŋa̱th	8
luaak	8
wa	8
dɔɔr	8
mɛn	8
duaal	8
bɛɛl	8
dupkɛ	8
rɛl	8
dɔaar	8
jɔ̱ɔ̱n	8
jääny	7
agɔa	7
kuɛlɛ	7
ciɛŋkɔn	7
titi	7
ci̱i̱	7
rikä	7
kuɛth	7
jiääkä	7
tokɛ	7
diëëthkiɛn	7
kuëndɛ	7
lää	7
nyothni̱	7
rikni̱	7
do̱rɔ	7
mooc	7
dɔp	7
ciɛŋädan	7
yaaŋ	7
took	7
wäthkiɛn	7
cärkiɛn	7
guɛc	7
yoop	7
thieekä	7
kuëndiɛn	7
nyam	7
wekɛ	7
tha̱ŋnath	7
math	7
ganku	7
wutä	7
riäŋä	7
nhɔkni̱	7
ri̱wdiɛn	7
baath	7
cucä	7
ɛbɛ	7
lätɛ	7
lɔ̱ɔ̱	7
gäth	7
gɛ̈rɛ	7
lati̱	7
mäthni̱	7
tapä	7
riäät	7
ŋɔ̱ɔ̱ŋi̱	7
wäŋ	7
pälɛ	7
lɔɔc	7
duɔ̱ɔ̱rä	7
kɔ̱c	7
bär	7
jio̱k	7
go̱rä	7
kɛ̈k	7
thieek	7
ɣɔ̱n	7
deriɛ	7
dueel	7
däär	7
lo̱ki̱	7
ko̱k	7
cuŋä	7
gua̱ndɔɔŋni̱	7
daar	7
tim	7
ciekdɛ	7
duŋdɛ	7
pua̱t	7
lär	7
ba̱ny	7
nëë	7
agɔaa	7
ce̱tdɛ	7
ciɛŋku	7
dɔa̱a̱r	7
latdɛ	7
lätdɛ	7
ro̱o̱l	7
gök	7
kuändɛ	6
kɔat	6
yɔ̱a̱ŋ	6
tɛthälɔaac	6
ŋiɛth	6
dui̱r	6
rɔam	6
rɔl	6
ŋuk	6
döör	6
watku	6
pɛ̈ɛ̈n	6
gɔ̱a̱rɛ	6
yieyku	6
tuɔ̱m	6
ŋäcdu	6
cua̱a̱	6
tɛ̈ɛ̈	6
puɔlä	6
ɛlaa	6
ciɛŋkiɛn	6
ŋa̱a̱ri̱	6
caar	6
tur	6
wa̱a̱ri̱	6
ciɛŋi̱	6
nyuth	6
cooth	6
ma̱t	6
pekni̱	6
ruaal	6
diɔ̱kdiɛn	6
nyi̱man	6
maath	6
gäy	6
raanɛ	6
thukduëli̱	6
piith	6
ciëëmuɔri̱	6
gër	6
du	6
yaak	6
guaari̱	6
kualɛ	6
biäyni̱	6
länyɛ	6
ka̱ni̱	6
luäŋi̱	6
lua̱ŋdu	6
ŋääthi̱	6
un	6
wat	6
nyua̱n	6
kɔamni̱	6
guutɛ	6
cuɔ̱c	6
din	6
nyɛgaathä	6
määthdu	6
lapni̱	6
ɛcäŋ	6
bapbuul	6
bak	6
jaa	6
gööli̱	6
luäkɛ	6
nɛni̱	6
kɔt	6
wi̱i̱ni̱	6
ŋuɛ̈t	6
luɔc	6
piɛny	6
ramɔ	6
bäl	6
guk	6
i̱nɛ	6
tuɔk	6
jälɛ	6
kueni̱	6
mɛt	6
lɛn	6
yian	6
jua̱th	6
lam	6
nhökdɛ	6
dol	6
leth	6
ciaaŋdɛ	6
nën	6
ciɛŋɛ	6
thöp	6
lätkɛ	6
di̱tdɛ	6
puɔth	6
gɔɔydɛ	6
pua̱a̱r	6
riäŋ	6
buɔ̱n	6
waŋdɛ	6
ko̱o̱r	6
raami̱	6
dui̱rä	6
kua̱ri̱	6
ŋɛ̈ɛ̈ny	6
kiɛɛr	6
luɔ̱thkɛ	6
luk	6
camɛ	6
tɛ̱̈ɛ̱̈	6
pi̱	6
ruaacni̱ku	6
bo̱r	6
da̱a̱p	6
la̱k	6
lökä	6
nhökdu	6
nyiath	6
thiap	6
nɛnɛɛ	6
gua̱	6
däärwec	5
benɛ	5
kɔɔr	5
juɔ̱ɔ̱ri̱	5
wiɛ	5
kuenä	5
gɛ̈r	5
kuëëth	5
diëëthni̱	5
päli̱	5
bit	5
thiääŋ	5
ruaci̱	5
tɛthlɔaac	5
ji̱kɛ	5
thokdɛ	5
gɔ̱ɔ̱r	5
nhialɔ	5
lo̱kni̱	5
köm	5
tɔ̱ɔ̱rä	5
mutni̱	5
këtdin	5
ŋuani̱kɛn	5
to̱l	5
guɛ̈lɛ	5
läthni̱	5
miemkiɛn	5
ji̱ni̱	5
cuit	5
rut	5
luäŋɛ	5
cäkä	5
cia̱	5
gɛɛr	5
luɔ̱ɔ̱tni̱	5
tiet	5
dhɔɔl	5
/kenɛ	5
lo̱kä	5
thär	5
yärɛ	5
kuaay	5
cäŋdäär	5
thiëëk	5
tɛmɛ	5
gɔ̱a̱riɛn	5
lari̱	5
dia̱a̱	5
toc	5
cikä	5
leerä	5
ciëë	5
ŋuuni̱	5
puɔ̱ɔ̱nydu	5
tuɔm	5
bɔth	5
pua̱a̱nydɛ	5
dil	5
nyuaak	5
puaak	5
wa̱l	5
timɛ	5
duɔl	5
ŋäthä	5
yaakä	5
thokduëël	5
diëthkiɛn	5
nyuään	5
tɛr	5
nyɛgaathdu	5
wäth	5
dhal	5
ni̱we̱n	5
gua̱a̱c	5
wi̱cyi̱i̱c	5
päärɛ	5
dep	5
nyuuth	5
jäli̱	5
runwaŋ	5
cɛɛ	5
tiɛɛl	5
rialɛ	5
rɔdu	5
wi̱	5
naŋkɛ	5
dapkɛ	5
ji̱kiɛn	5
ŋäcä	5
jiääkdɛ	5
duëël	5
köl	5
nhiaal	5
kuël	5
kɔaaŋni̱	5
ro̱ŋɛ	5
tɛ̈thlɔac	5
ca̱a̱r	5
coth	5
päth	5
gankɛ	5
liŋi̱	5
kaa	5
ŋääth	5
duɔ̱r	5
gupä	5
wuut	5
yiath	5
we̱	5
pua̱a̱nydu	5
bööth	5
niɛ	5
carɛ	5
pekdɛ	5
kuth	5
lɔk	5
kawayni̱	5
dhɔrɛ	5
ɛnɔ	5
wak	5
gui̱l	5
nyoon	5
käny	5
kɔ̱a̱c	5
däkɛ	5
ciötdu	5
bɛ̈ɛ̈l	5
cää	5
cɔwdu	5
lom	5
ri̱ŋ	5
lony	5
lɛlɛ	5
bitkä	5
köör	5
muɔ̱l	5
tiɛtkɛ	5
ala	5
gaatkɛ	5
ɣɔaa	5
ɛŋa	5
bar	5
barkakni̱	5
bieyni̱kɛ	5
buay	5
ikä	5
liɛŋɛ	5
mɛmɛ	5
mɛri	5
nɛnɛ	5
tiɛɛtdä	5
tëkdä	5
waŋdä	5
liep	5
mula̱a̱k	4
teekädan	4
dhɔt	4
dɔ̱r	4
thiak	4
bɛ̈cbɛ̈ɛ̈c	4
rɛ̈ɛ̈t	4
to̱k	4
dɔl	4
riku	4
ni̱wen	4
luthi̱	4
thukiɛn	4
i̱n	4
juri̱	4
lëth	4
rua̱a̱k	4
ni̱wal	4
ɛntäämɛ	4
lo̱c	4
tiäm	4
teekädiɛn	4
yieykɛ	4
riɛkdɛ	4
döri̱	4
cääk	4
ŋiɛckɛ	4
laakɛ	4
wëëkɛ	4
liɛŋ	4
tëkdan	4
juacni̱	4
kuan	4
cami̱	4
cakɛ	4
kua̱c	4
lueŋ	4
tuɔ̱ruɔ̱k	4
kɛlɔ	4
wi̱ckiɛn	4
pa̱k	4
rɛlrɔ̱	4
ɛku	4
dëëkɛ	4
wi̱cmuɔ̱ɔ̱n	4
nhɔak	4
jiɔm	4
ciökni̱	4
wekä	4
pali̱	4
ŋɔ̱ɔ̱ŋ	4
tɔ̱c	4
dööri̱	4
tuɔkɛ	4
nɛnɔ	4
kurɛ	4
mieem	4
kamni̱kiɛn	4
riɛmdu	4
lätni̱kiɛn	4
/keni̱	4
rɔ̱kiɛn	4
ruetä	4
maarä	4
yiɛɛn	4
guäl	4
nyamɛ	4
teedi̱	4
kui̱cni̱kiɛn	4
da̱r	4
nyuthni̱	4
diëëthkɛ	4
mɛ̈t	4
/ka̱n	4
wa̱th	4
/ciɛɛ	4
ruup	4
la̱ri̱	4
diëëthku	4
kut	4
thiëc	4
ɛntää	4
yor	4
tiem	4
maarun	4
guutdɛ	4
pua̱tkɛ	4
dapni̱	4
kok	4
ga̱ŋ	4
nyi̱mandun	4
ciëŋdun	4
gɔl	4
bia̱a̱	4
kɛk	4
ŋɔ̱ɔ̱ŋkɛ	4
jekni̱	4
comä	4
ka̱p	4
nhiamɔ	4
la̱tɔ	4
kɛliw	4
lätkiɛn	4
guuri̱	4
cari̱	4
tiät	4
ga̱a̱c	4
ji̱ciëŋ	4
dɔ̱a̱a̱r	4
lapɛ	4
lɔaacdɛ	4
ciëŋdu	4
puɔ̱ɔ̱ny	4
yi̱c	4
ŋɔ̱a̱a̱ŋ	4
thukɛ	4
nyɛŋuŋu	4
comni̱	4
kuanykɛ	4
di̱i̱l	4
bo̱o̱thä	4
nyon	4
thöl	4
rɔɔdɛ	4
ril	4
wi̱cmuɔ̱n	4
jɛni̱	4
bɛɛr	4
yam	4
kɛ̈kdu	4
ko̱kä	4
räc	4
dɛn	4
nyɛgathä	4
luɔcdɛ	4
thukdu	4
ŋiɛthdu	4
raarɔ	4
cuɔm	4
bi̱diöni̱	4
di̱tlɔaac	4
lue̱ŋä	4
lue̱ŋ	4
cat	4
we̱c	4
da̱a̱rwec	4
tol	4
di̱	4
bakä	4
wäŋkɛ	4
kuɛla	4
lɛni̱	4
cän	4
mi̱i̱th	4
kuec	4
mɛ̈ɛ̈t	4
göök	4
det	4
ɛmi̱	4
ɣäni̱	4
nhiamdɛ	4
jalapni̱	4
ciak	4
tak	4
ŋuɔ̱tni̱	4
pen	4
peek	4
cɔw	4
muɔɔr	4
dho̱o̱l	4
lul	4
buum	4
lua̱kɛ	4
pɛli̱	4
/cua	4
bia̱	4
kök	4
bänyɛ	4
ca̱a̱t	4
tetku	4
diɛn	4
ci	4
leer	4
penɛ	4
kɔak	4
nyuurä	4
thɛm	4
kuɔ̱r	4
cuɔ̱ɔ̱ŋdu	4
läthɛ	4
pekɛ	4
ca̱tɛ	4
mäth	4
muul	4
pa̱r	4
gua̱a̱thdɛ	4
col	4
buɔ̱ɔ̱t	4
bathɛ	4
guɔ̱ɔ̱rkɛ	4
liakɛ	4
luɔ̱c	4
kaway	4
ciötdɛ	4
ba̱kɛl	4
li̱th	4
da̱p	4
pär	4
thɔ̱ŋɔ	4
luëëk	4
ɣɔw	4
wanɛ	4
dhil	4
kua̱	4
lɛy	4
lip	4
ni̱ni̱	4
gɔ̱k	4
kak	4
lotdɛ	4
wutdä	4
duelɛ	4
dueer	4
po̱c	4
baar	4
bärɔw	4
cätkiɛn	4
do̱raar	4
dupku	4
gekä	4
gua̱thni̱	4
jääk	4
li̱eth	4
lueek	4
luëëkni̱ku	4
lëëp	4
nyuɔɔni̱	4
pääm	4
päämni̱	4
tɛ̈rä	4
wa̱a̱	4
ɛgɔaa	4
culä	4
cärɛ	3
kony	3
nyua̱a̱th	3
runi̱	3
wuɔ̱n	3
wi̱i̱dɛ	3
kui̱cɔ	3
miŋ	3
thokdu	3
thiɛk	3
kuaa	3
ma̱y	3
tek	3
do̱pɛ	3
pa̱ny	3
niɛɛn	3
rieetni̱	3
yieykiɛn	3
ri̱cdɛ	3
luthdan	3
lua̱k	3
jiɛɛc	3
cucɛ	3
riɛkdu	3
ro̱m	3
cieŋkɛ	3
deri	3
döny	3
cien	3
ciɛŋkun	3
ni̱kiɛn	3
thia̱m	3
ruackɛ	3
gaatkɔn	3
raandun	3
cɔɔl	3
caakɛ	3
tët	3
buɔkni̱	3
kua̱a̱	3
jɔakdɛ	3
thokdan	3
ŋäcdiɛn	3
kayɛ	3
dɔw	3
thärkiɛn	3
lɛ̈w	3
bekɛ	3
yiekä	3
bɔ̱t	3
kiɛl	3
wi̱i̱diɛn	3
teek	3
ciaaŋdiɛn	3
ruɔ̱ɔ̱p	3
ciɛŋädiɛn	3
kula	3
/ka̱nɛ	3
tuaari̱	3
do̱ran	3
gel	3
dël	3
ciökiɛn	3
thul	3
gatä	3
dɛ̈ɛ̈l	3
kui̱i̱	3
thuɔ̱c	3
tomɛ	3
diel	3
kɔakɛ	3
miäm	3
wi̱g	3
miemku	3
pɛ̈lpɛ̈ɛ̈l	3
buɔn	3
gulɛ	3
comi̱	3
gɔ̱a̱a̱ri̱	3
mäthni̱ku	3
kɛnkɛ	3
nyi̱mandiɛn	3
kuɛni̱	3
kuɛ̈nkɛ	3
gaatmani̱	3
matdiɛn	3
ŋieeckɛ	3
karkiɛn	3
luɔ̱ɔ̱c	3
nyieenath	3
lakɛ	3
nin	3
mar	3
lotrɔ̱	3
ci̱rɔ̱	3
wia	3
nɛyɛ	3
gɔ̱a̱ri̱	3
ŋuy	3
gɔ̱a̱a̱r	3
cii	3
lual	3
bo̱o̱r	3
diɔ̱ɔ̱k	3
kɛ̈lkɛ̈ɛ̈li̱	3
nho̱kä	3
tuɔ̱c	3
lap	3
thiëckɛ	3
nyaadiɛn	3
larni̱	3
ŋarkɛ	3
da̱a̱kɛ	3
puɔ̱ɔ̱t	3
ɛti̱	3
la̱ny	3
pa̱tɔri̱	3
yuth	3
tho̱pni̱	3
cɔwkiɛn	3
biɛɛ	3
yi̱i̱c	3
buɔr	3
mɛkni̱	3
tuak	3
ŋa̱cni̱	3
rɔ̱a̱a̱	3
kua̱ckɛ	3
ɛnɔmɔ	3
lɔ̱ɔ̱l	3
wi̱cran	3
thia̱kni̱	3
kuɔ̱k	3
lä	3
ɛkuiy	3
kuɔ̱ɔ̱n	3
kacraar	3
gɔani̱	3
gɛɛrɛ	3
gɔ̱a̱ru	3
kuändu	3
yɔ̱t	3
gɔlu	3
thia̱kthia̱k	3
cärä	3
mandiɛn	3
jälkɛ	3
rɛ̈t	3
muktäpä	3
lothni̱	3
nɔ̱ɔ̱ni̱	3
dääkni̱	3
thiɛlɔc	3
pi̱r	3
yiathpiny	3
kɛ̈ɛ̈l	3
kɛndiaal	3
ta̱yɛ	3
nyiiŋ	3
ŋuän	3
yuɔ̱p	3
cooni̱	3
lɔth	3
buut	3
nyuɔ̱ɔ̱r	3
cieŋdun	3
thɔl	3
muɔckɛ	3
tiɛni̱	3
tɛthlɔcdɛ	3
di̱tä	3
diɛwdiɛwni̱	3
nyinkɛ	3
käkɛ	3
jic	3
ca̱rɛ	3
kuëny	3
/känɛ	3
ruaaci̱	3
duɔ̱rä	3
kɔaam	3
dho̱ri̱	3
kuärä	3
diëth	3
ciëŋdiɛn	3
kuɛɛ	3
thuny	3
nya̱k	3
cië	3
mä	3
dhɔrɔ	3
wänwään	3
watädu	3
mith	3
yiöt	3
thɔ̱ɔ̱l	3
gup	3
guar	3
gua̱ndɛ	3
ciëmuɔri̱	3
liny	3
wuɔ̱p	3
lɛpɛ	3
luakdɛ	3
la̱a̱ny	3
may	3
yiɛth	3
nyɛgathni̱	3
cɔalɛ	3
ɛtɛmɛ	3
tiɛɛni̱	3
gua̱thdɛ	3
cɔadɛ	3
guäthni̱kiɛn	3
